measurement_type,freq,theta,phi,magnitude,phase,
S21,1000,0.000000,-180.000000,-105,136
S21,2000,0.000000,-180.000000,-77,-54
S21,1000,0.000000,-89.990000,-98,80
S21,2000,0.000000,-89.990000,-77,-53
S21,1000,0.000000,0.020000,-98,80
S21,2000,0.000000,0.020000,-77,-53
S21,1000,0.000000,90.030000,-98,80
S21,2000,0.000000,90.030000,-77,-53
S21,1000,0.000000,180.060000,-98,80
S21,2000,0.000000,180.060000,-77,-53
