measurement_type,freq,theta,phi,magnitude,phase,
S21,1000,-90.000000,0.020000,-100,138
S21,2000,-90.000000,0.020000,-76,-58
S21,1000,-45.020000,0.030000,-103,127
S21,2000,-45.020000,0.030000,-76,-58
S21,1000,-0.010000,0.050000,-103,127
S21,2000,-0.010000,0.050000,-76,-58
S21,1000,44.980000,0.050000,-103,127
S21,2000,44.980000,0.050000,-76,-58
S21,1000,90.000000,0.050000,-103,127
S21,2000,90.000000,0.050000,-76,-58
